""	"Row"	"GeneID"	"GeneName"	"Score(d)"	"Numerator(r)"	"Denominator(s+s0)"	"FoldChange"	"q-value(%)"	"pvalues"	"fdr_bh"	"sig"
"1"	NA	NA	NA	NA	NA	NA	NA	NA	0.0419268404206676	0.128798179570738	"Significant DEG"
"2"	NA	NA	NA	NA	NA	NA	NA	NA	0.119583904892547	0.267336549863025	"Non DEG"
"3"	NA	NA	NA	NA	NA	NA	NA	NA	0.502474622770919	0.673121967952173	"Non DEG"
"4"	NA	NA	NA	NA	NA	NA	NA	NA	0.119583904892547	0.267336549863025	"Non DEG"
"5"	NA	NA	NA	NA	NA	NA	NA	NA	0.0022478280749886	0.0161201469045123	"Significant DEG"
"6"	NA	NA	NA	NA	NA	NA	NA	NA	0.760866941015089	0.855324135945885	"Non DEG"
"7"	NA	NA	NA	NA	NA	NA	NA	NA	0.0909693644261546	0.221646613190731	"Non DEG"
"8"	NA	NA	NA	NA	NA	NA	NA	NA	0.463888431641518	0.640514672458205	"Non DEG"
"9"	NA	NA	NA	NA	NA	NA	NA	NA	0.000352080475537266	0.00425508399646331	"Significant DEG"
"10"	NA	NA	NA	NA	NA	NA	NA	NA	0.760866941015089	0.855324135945885	"Non DEG"
"11"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"12"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"13"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"14"	NA	NA	NA	NA	NA	NA	NA	NA	0.000138088705989994	0.00233457019171395	"Significant DEG"
"15"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"16"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"17"	NA	NA	NA	NA	NA	NA	NA	NA	0.268650205761317	0.455554694042118	"Non DEG"
"18"	NA	NA	NA	NA	NA	NA	NA	NA	0.0786319158664837	0.200288842301421	"Non DEG"
"19"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"20"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"21"	NA	NA	NA	NA	NA	NA	NA	NA	0.760866941015089	0.855324135945885	"Non DEG"
"22"	NA	NA	NA	NA	NA	NA	NA	NA	0.0295976223136717	0.100244688100105	"Significant DEG"
"23"	NA	NA	NA	NA	NA	NA	NA	NA	0.502474622770919	0.673121967952173	"Non DEG"
"24"	NA	NA	NA	NA	NA	NA	NA	NA	0.463888431641518	0.640514672458205	"Non DEG"
"25"	NA	NA	NA	NA	NA	NA	NA	NA	0.00743941472336534	0.0377459168522643	"Significant DEG"
"26"	NA	NA	NA	NA	NA	NA	NA	NA	0.426993141289438	0.608662269266868	"Non DEG"
"27"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"28"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"29"	NA	NA	NA	NA	NA	NA	NA	NA	0.463888431641518	0.640514672458205	"Non DEG"
"30"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"31"	NA	NA	NA	NA	NA	NA	NA	NA	0.217144947416552	0.397309417040359	"Non DEG"
"32"	NA	NA	NA	NA	NA	NA	NA	NA	0.0353516232281664	0.113898055391868	"Significant DEG"
"33"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"34"	NA	NA	NA	NA	NA	NA	NA	NA	0.0353516232281664	0.113898055391868	"Significant DEG"
"35"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"36"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"37"	NA	NA	NA	NA	NA	NA	NA	NA	0.0493854595336077	0.144834522340825	"Significant DEG"
"38"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"39"	NA	NA	NA	NA	NA	NA	NA	NA	0.0419268404206676	0.128798179570738	"Significant DEG"
"40"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"41"	NA	NA	NA	NA	NA	NA	NA	NA	0.426993141289438	0.608662269266868	"Non DEG"
"42"	NA	NA	NA	NA	NA	NA	NA	NA	2.1033379058097e-05	0.000948952879579247	"Significant DEG"
"43"	NA	NA	NA	NA	NA	NA	NA	NA	0.0139817101051668	0.0592046158612142	"Significant DEG"
"44"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"45"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"46"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"47"	NA	NA	NA	NA	NA	NA	NA	NA	0.502474622770919	0.673121967952173	"Non DEG"
"48"	NA	NA	NA	NA	NA	NA	NA	NA	0.000247828074988622	0.00330326669917185	"Significant DEG"
"49"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"50"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"51"	NA	NA	NA	NA	NA	NA	NA	NA	0.104650205761317	0.244310418445773	"Non DEG"
"52"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"53"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"54"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"55"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"56"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"57"	NA	NA	NA	NA	NA	NA	NA	NA	0.0676570644718793	0.180226552984166	"Non DEG"
"58"	NA	NA	NA	NA	NA	NA	NA	NA	0.0353516232281664	0.113898055391868	"Significant DEG"
"59"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"60"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"61"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"62"	NA	NA	NA	NA	NA	NA	NA	NA	0.135888431641518	0.291132445141066	"Non DEG"
"63"	NA	NA	NA	NA	NA	NA	NA	NA	0.0579112940100595	0.161793561573838	"Non DEG"
"64"	NA	NA	NA	NA	NA	NA	NA	NA	0.0246529492455419	0.0881960348099196	"Significant DEG"
"65"	NA	NA	NA	NA	NA	NA	NA	NA	0.172995884773663	0.341809410234172	"Non DEG"
"66"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"67"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"68"	NA	NA	NA	NA	NA	NA	NA	NA	0.0786319158664837	0.200288842301421	"Non DEG"
"69"	NA	NA	NA	NA	NA	NA	NA	NA	0.760866941015089	0.855324135945885	"Non DEG"
"70"	NA	NA	NA	NA	NA	NA	NA	NA	0.0139817101051668	0.0592046158612142	"Significant DEG"
"71"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"72"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"73"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"74"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"75"	NA	NA	NA	NA	NA	NA	NA	NA	0.0786319158664837	0.200288842301421	"Non DEG"
"76"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"77"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"78"	NA	NA	NA	NA	NA	NA	NA	NA	0.0786319158664837	0.200288842301421	"Non DEG"
"79"	NA	NA	NA	NA	NA	NA	NA	NA	0.0353516232281664	0.113898055391868	"Significant DEG"
"80"	NA	NA	NA	NA	NA	NA	NA	NA	0.0579112940100595	0.161793561573838	"Non DEG"
"81"	NA	NA	NA	NA	NA	NA	NA	NA	0.00128486511202561	0.0107728875939273	"Significant DEG"
"82"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"83"	NA	NA	NA	NA	NA	NA	NA	NA	0.00743941472336534	0.0377459168522643	"Significant DEG"
"84"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"85"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"86"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"87"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"88"	NA	NA	NA	NA	NA	NA	NA	NA	0.119583904892547	0.267336549863025	"Non DEG"
"89"	NA	NA	NA	NA	NA	NA	NA	NA	0.502474622770919	0.673121967952173	"Non DEG"
"90"	NA	NA	NA	NA	NA	NA	NA	NA	0.217144947416552	0.397309417040359	"Non DEG"
"91"	NA	NA	NA	NA	NA	NA	NA	NA	0.463888431641518	0.640514672458205	"Non DEG"
"92"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"93"	NA	NA	NA	NA	NA	NA	NA	NA	0.0579112940100595	0.161793561573838	"Non DEG"
"94"	NA	NA	NA	NA	NA	NA	NA	NA	0.00923822588020116	0.0439637914526938	"Significant DEG"
"95"	NA	NA	NA	NA	NA	NA	NA	NA	0.0909693644261546	0.221646613190731	"Non DEG"
"96"	NA	NA	NA	NA	NA	NA	NA	NA	0.00923822588020116	0.0439637914526938	"Significant DEG"
"97"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"98"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"99"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"100"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"101"	NA	NA	NA	NA	NA	NA	NA	NA	0.194172839506173	0.368573809193168	"Non DEG"
"102"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"103"	NA	NA	NA	NA	NA	NA	NA	NA	0.00469684499314134	0.0269974768713207	"Significant DEG"
"104"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"105"	NA	NA	NA	NA	NA	NA	NA	NA	0.426993141289438	0.608662269266868	"Non DEG"
"106"	NA	NA	NA	NA	NA	NA	NA	NA	0.903325102880658	0.93783681142358	"Non DEG"
"107"	NA	NA	NA	NA	NA	NA	NA	NA	2.19478737996724e-05	0.000948952879579247	"Significant DEG"
"108"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"109"	NA	NA	NA	NA	NA	NA	NA	NA	0.502474622770919	0.673121967952173	"Non DEG"
"110"	NA	NA	NA	NA	NA	NA	NA	NA	0.194172839506173	0.368573809193168	"Non DEG"
"111"	NA	NA	NA	NA	NA	NA	NA	NA	0.296918152720622	0.485481025150274	"Non DEG"
"112"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"113"	NA	NA	NA	NA	NA	NA	NA	NA	0.104650205761317	0.244310418445773	"Non DEG"
"114"	NA	NA	NA	NA	NA	NA	NA	NA	1.82898948331047e-05	0.000948952879579247	"Significant DEG"
"115"	NA	NA	NA	NA	NA	NA	NA	NA	0.172995884773663	0.341809410234172	"Non DEG"
"116"	NA	NA	NA	NA	NA	NA	NA	NA	0.194172839506173	0.368573809193168	"Non DEG"
"117"	NA	NA	NA	NA	NA	NA	NA	NA	0.0246529492455419	0.0881960348099196	"Significant DEG"
"118"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"119"	NA	NA	NA	NA	NA	NA	NA	NA	0.0579112940100595	0.161793561573838	"Non DEG"
"120"	NA	NA	NA	NA	NA	NA	NA	NA	0.0909693644261546	0.221646613190731	"Non DEG"
"121"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"122"	NA	NA	NA	NA	NA	NA	NA	NA	0.0676570644718793	0.180226552984166	"Non DEG"
"123"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"124"	NA	NA	NA	NA	NA	NA	NA	NA	0.172995884773663	0.341809410234172	"Non DEG"
"125"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"126"	NA	NA	NA	NA	NA	NA	NA	NA	0.119583904892547	0.267336549863025	"Non DEG"
"127"	NA	NA	NA	NA	NA	NA	NA	NA	0.000967535436671266	0.00876698707325182	"Significant DEG"
"128"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"129"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"130"	NA	NA	NA	NA	NA	NA	NA	NA	0.268650205761317	0.455554694042118	"Non DEG"
"131"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"132"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"133"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"134"	NA	NA	NA	NA	NA	NA	NA	NA	0.0676570644718793	0.180226552984166	"Non DEG"
"135"	NA	NA	NA	NA	NA	NA	NA	NA	0.0493854595336077	0.144834522340825	"Significant DEG"
"136"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"137"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"138"	NA	NA	NA	NA	NA	NA	NA	NA	0.903325102880658	0.93783681142358	"Non DEG"
"139"	NA	NA	NA	NA	NA	NA	NA	NA	0.194172839506173	0.368573809193168	"Non DEG"
"140"	NA	NA	NA	NA	NA	NA	NA	NA	1.82898948331047e-05	0.000948952879579247	"Significant DEG"
"141"	NA	NA	NA	NA	NA	NA	NA	NA	0.194172839506173	0.368573809193168	"Non DEG"
"142"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"143"	NA	NA	NA	NA	NA	NA	NA	NA	0.172995884773663	0.341809410234172	"Non DEG"
"144"	NA	NA	NA	NA	NA	NA	NA	NA	0.268650205761317	0.455554694042118	"Non DEG"
"145"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"146"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"147"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"148"	NA	NA	NA	NA	NA	NA	NA	NA	0.119583904892547	0.267336549863025	"Non DEG"
"149"	NA	NA	NA	NA	NA	NA	NA	NA	0.000712391403749375	0.00707410098074775	"Significant DEG"
"150"	NA	NA	NA	NA	NA	NA	NA	NA	0.172995884773663	0.341809410234172	"Non DEG"
"151"	NA	NA	NA	NA	NA	NA	NA	NA	0.0139817101051668	0.0592046158612142	"Significant DEG"
"152"	NA	NA	NA	NA	NA	NA	NA	NA	2.65203475079486e-05	0.000948952879579247	"Significant DEG"
"153"	NA	NA	NA	NA	NA	NA	NA	NA	0.00370187471422042	0.0229374433363556	"Significant DEG"
"154"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"155"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"156"	NA	NA	NA	NA	NA	NA	NA	NA	0.0909693644261546	0.221646613190731	"Non DEG"
"157"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"158"	NA	NA	NA	NA	NA	NA	NA	NA	0.104650205761317	0.244310418445773	"Non DEG"
"159"	NA	NA	NA	NA	NA	NA	NA	NA	0.0909693644261546	0.221646613190731	"Non DEG"
"160"	NA	NA	NA	NA	NA	NA	NA	NA	0.00469684499314134	0.0269974768713207	"Significant DEG"
"161"	NA	NA	NA	NA	NA	NA	NA	NA	0.0022478280749886	0.0161201469045123	"Significant DEG"
"162"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"163"	NA	NA	NA	NA	NA	NA	NA	NA	0.296918152720622	0.485481025150274	"Non DEG"
"164"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"165"	NA	NA	NA	NA	NA	NA	NA	NA	0.0579112940100595	0.161793561573838	"Non DEG"
"166"	NA	NA	NA	NA	NA	NA	NA	NA	0.0169446730681298	0.0677477148080437	"Significant DEG"
"167"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"168"	NA	NA	NA	NA	NA	NA	NA	NA	0.00469684499314134	0.0269974768713207	"Significant DEG"
"169"	NA	NA	NA	NA	NA	NA	NA	NA	0.0786319158664837	0.200288842301421	"Non DEG"
"170"	NA	NA	NA	NA	NA	NA	NA	NA	0.0204572473708276	0.0773352693078891	"Significant DEG"
"171"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"172"	NA	NA	NA	NA	NA	NA	NA	NA	0.0022478280749886	0.0161201469045123	"Significant DEG"
"173"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"174"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"175"	NA	NA	NA	NA	NA	NA	NA	NA	0.00923822588020116	0.0439637914526938	"Significant DEG"
"176"	NA	NA	NA	NA	NA	NA	NA	NA	0.00128486511202561	0.0107728875939273	"Significant DEG"
"177"	NA	NA	NA	NA	NA	NA	NA	NA	0.0295976223136717	0.100244688100105	"Significant DEG"
"178"	NA	NA	NA	NA	NA	NA	NA	NA	0.000967535436671266	0.00876698707325182	"Significant DEG"
"179"	NA	NA	NA	NA	NA	NA	NA	NA	0.0295976223136717	0.100244688100105	"Significant DEG"
"180"	NA	NA	NA	NA	NA	NA	NA	NA	0.0786319158664837	0.200288842301421	"Non DEG"
"181"	NA	NA	NA	NA	NA	NA	NA	NA	0.000247828074988622	0.00330326669917185	"Significant DEG"
"182"	NA	NA	NA	NA	NA	NA	NA	NA	0.268650205761317	0.455554694042118	"Non DEG"
"183"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"184"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"185"	NA	NA	NA	NA	NA	NA	NA	NA	0.463888431641518	0.640514672458205	"Non DEG"
"186"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"187"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"188"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"189"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"190"	NA	NA	NA	NA	NA	NA	NA	NA	0.903325102880658	0.93783681142358	"Non DEG"
"191"	NA	NA	NA	NA	NA	NA	NA	NA	0.855218106995885	0.91126929373246	"Non DEG"
"192"	NA	NA	NA	NA	NA	NA	NA	NA	0.715089163237311	0.826620575922872	"Non DEG"
"193"	NA	NA	NA	NA	NA	NA	NA	NA	0.987902149062643	0.987902149062643	"Non DEG"
"194"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"195"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"196"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"197"	NA	NA	NA	NA	NA	NA	NA	NA	0.000185642432556039	0.00277929901423917	"Significant DEG"
"198"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"199"	NA	NA	NA	NA	NA	NA	NA	NA	0.807575674439872	0.883242983737073	"Non DEG"
"200"	NA	NA	NA	NA	NA	NA	NA	NA	0.000967535436671266	0.00876698707325182	"Significant DEG"
"201"	NA	NA	NA	NA	NA	NA	NA	NA	0.00469684499314134	0.0269974768713207	"Significant DEG"
"202"	NA	NA	NA	NA	NA	NA	NA	NA	0.135888431641518	0.291132445141066	"Non DEG"
"203"	NA	NA	NA	NA	NA	NA	NA	NA	0.00923822588020116	0.0439637914526938	"Significant DEG"
"204"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"205"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"206"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"207"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"208"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"209"	NA	NA	NA	NA	NA	NA	NA	NA	0.626470050297211	0.765687173067465	"Non DEG"
"210"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"211"	NA	NA	NA	NA	NA	NA	NA	NA	0.00923822588020116	0.0439637914526938	"Significant DEG"
"212"	NA	NA	NA	NA	NA	NA	NA	NA	0.0114101508916323	0.0512655107239706	"Significant DEG"
"213"	NA	NA	NA	NA	NA	NA	NA	NA	0.0419268404206676	0.128798179570738	"Significant DEG"
"214"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"215"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"216"	NA	NA	NA	NA	NA	NA	NA	NA	0.0169446730681298	0.0677477148080437	"Significant DEG"
"217"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"218"	NA	NA	NA	NA	NA	NA	NA	NA	0.0579112940100595	0.161793561573838	"Non DEG"
"219"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"220"	NA	NA	NA	NA	NA	NA	NA	NA	0.0676570644718793	0.180226552984166	"Non DEG"
"221"	NA	NA	NA	NA	NA	NA	NA	NA	0.217144947416552	0.397309417040359	"Non DEG"
"222"	NA	NA	NA	NA	NA	NA	NA	NA	0.987902149062643	0.987902149062643	"Non DEG"
"223"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"224"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"225"	NA	NA	NA	NA	NA	NA	NA	NA	0.000712391403749375	0.00707410098074775	"Significant DEG"
"226"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"227"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"228"	NA	NA	NA	NA	NA	NA	NA	NA	0.326631915866484	0.515578266643571	"Non DEG"
"229"	NA	NA	NA	NA	NA	NA	NA	NA	0.296918152720622	0.485481025150274	"Non DEG"
"230"	NA	NA	NA	NA	NA	NA	NA	NA	0.0139817101051668	0.0592046158612142	"Significant DEG"
"231"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"232"	NA	NA	NA	NA	NA	NA	NA	NA	0.00743941472336534	0.0377459168522643	"Significant DEG"
"233"	NA	NA	NA	NA	NA	NA	NA	NA	0.135888431641518	0.291132445141066	"Non DEG"
"234"	NA	NA	NA	NA	NA	NA	NA	NA	0.0419268404206676	0.128798179570738	"Significant DEG"
"235"	NA	NA	NA	NA	NA	NA	NA	NA	0.135888431641518	0.291132445141066	"Non DEG"
"236"	NA	NA	NA	NA	NA	NA	NA	NA	0.296918152720622	0.485481025150274	"Non DEG"
"237"	NA	NA	NA	NA	NA	NA	NA	NA	0.987902149062643	0.987902149062643	"Non DEG"
"238"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"239"	NA	NA	NA	NA	NA	NA	NA	NA	0.0139817101051668	0.0592046158612142	"Significant DEG"
"240"	NA	NA	NA	NA	NA	NA	NA	NA	0.119583904892547	0.267336549863025	"Non DEG"
"241"	NA	NA	NA	NA	NA	NA	NA	NA	0.391791495198903	0.576753453057268	"Non DEG"
"242"	NA	NA	NA	NA	NA	NA	NA	NA	0.0419268404206676	0.128798179570738	"Significant DEG"
"243"	NA	NA	NA	NA	NA	NA	NA	NA	0.0295976223136717	0.100244688100105	"Significant DEG"
"244"	NA	NA	NA	NA	NA	NA	NA	NA	0.0246529492455419	0.0881960348099196	"Significant DEG"
"245"	NA	NA	NA	NA	NA	NA	NA	NA	0.135888431641518	0.291132445141066	"Non DEG"
"246"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"247"	NA	NA	NA	NA	NA	NA	NA	NA	0.135888431641518	0.291132445141066	"Non DEG"
"248"	NA	NA	NA	NA	NA	NA	NA	NA	0.670192958390489	0.796374858732505	"Non DEG"
"249"	NA	NA	NA	NA	NA	NA	NA	NA	2.65203475079486e-05	0.000948952879579247	"Significant DEG"
"250"	NA	NA	NA	NA	NA	NA	NA	NA	0.00171742112482856	0.0132965165675448	"Significant DEG"
"251"	NA	NA	NA	NA	NA	NA	NA	NA	0.951535436671239	0.962609628834696	"Non DEG"
"252"	NA	NA	NA	NA	NA	NA	NA	NA	0.542595336076818	0.705050264990375	"Non DEG"
"253"	NA	NA	NA	NA	NA	NA	NA	NA	0.358260631001372	0.545730365252278	"Non DEG"
"254"	NA	NA	NA	NA	NA	NA	NA	NA	0.296918152720622	0.485481025150274	"Non DEG"
"255"	NA	NA	NA	NA	NA	NA	NA	NA	5.48696844993141e-05	0.00139599813866915	"Significant DEG"
"256"	NA	NA	NA	NA	NA	NA	NA	NA	0.000967535436671266	0.00876698707325182	"Significant DEG"
"257"	NA	NA	NA	NA	NA	NA	NA	NA	0.0353516232281664	0.113898055391868	"Significant DEG"
"258"	NA	NA	NA	NA	NA	NA	NA	NA	0.583931412894376	0.735683342166509	"Non DEG"
"259"	NA	NA	NA	NA	NA	NA	NA	NA	0.00469684499314134	0.0269974768713207	"Significant DEG"
"260"	NA	NA	NA	NA	NA	NA	NA	NA	0.241998171010517	0.426086046436737	"Non DEG"
"261"	NA	NA	NA	NA	NA	NA	NA	NA	0.15363511659808	0.316372264698128	"Non DEG"
"262"	NA	NA	NA	NA	NA	NA	NA	NA	0.194172839506173	0.368573809193168	"Non DEG"
